Time(ms),Lat,Lon,Speed(kmph),Ax,Ay,Az,Gx,Gy,Gz,AlphaX,AlphaY,AlphaZ,Ax_ADXL,Ay_ADXL,Az_ADXL
162291,22.316577,87.302459,15.72,1.03,-0.17,8.89,0.03,-3.97,0.96,11.64,-41.18,-10.49,0.078,0.471,8.591
162440,22.316577,87.302459,15.72,1.60,-0.59,8.25,-1.56,-1.11,1.08,-10.66,19.16,0.82,0.863,0.824,8.355
162589,22.316577,87.302459,15.72,0.67,-0.30,8.35,-2.33,-3.42,0.85,-5.17,-15.47,-1.59,0.471,0.706,8.512
162797,22.316577,87.302459,15.72,0.96,-0.05,7.87,-1.66,-0.91,1.30,3.23,12.07,2.17,0.588,0.667,7.414
163002,22.316577,87.302505,15.72,0.67,-0.48,9.22,-5.79,-3.11,0.77,-20.15,-10.72,-2.57,0.667,0.745,9.257
163194,22.316577,87.302505,15.72,1.11,0.35,8.52,-2.22,-2.07,1.33,18.57,5.41,2.90,0.628,0.628,8.669
163292,22.316577,87.302505,15.72,0.90,0.13,8.05,-0.39,-4.27,0.92,18.69,-22.43,-4.21,0.706,0.588,8.708
163440,22.316577,87.302505,15.72,1.25,-0.93,7.73,-1.05,-0.19,1.01,-4.44,27.54,0.62,0.588,1.020,8.826
163588,22.316577,87.302505,15.72,0.46,0.34,6.59,0.49,-0.95,1.59,10.37,-5.11,3.92,0.588,1.059,8.944
163792,22.316577,87.302505,15.72,0.95,-1.10,7.56,-0.37,0.09,1.04,-4.23,5.09,-2.69,0.471,0.549,7.649
163998,22.316583,87.302558,15.72,1.33,-0.74,7.95,1.37,-4.21,0.98,8.45,-20.86,-0.30,0.275,0.785,8.002
164191,22.316583,87.302558,15.72,1.68,-0.04,7.07,3.12,-1.13,1.24,9.10,15.94,1.34,1.098,0.824,9.101
164288,22.316583,87.302558,15.72,1.02,0.81,7.98,0.02,-2.18,0.66,-31.95,-10.86,-5.90,0.667,0.314,9.767
164436,22.316583,87.302558,15.72,1.25,0.02,7.65,-2.63,-1.75,1.53,-17.95,2.94,5.88,1.098,1.177,9.022
164583,22.316583,87.302558,15.72,0.48,0.24,8.56,-0.26,-4.86,0.14,16.15,-21.19,-9.50,0.039,0.667,8.081
164790,22.316583,87.302558,15.72,1.01,-0.60,6.80,0.05,0.11,0.08,1.51,24.01,-0.26,0.431,0.785,9.179
164995,22.316589,87.302597,15.72,0.93,0.58,7.76,4.33,-3.82,0.63,20.85,-19.18,2.64,0.863,1.294,8.473
165187,22.316589,87.302597,15.72,0.18,-0.36,9.21,12.15,-0.28,0.52,40.71,18.45,-0.56,0.118,0.510,8.630
165287,22.316589,87.302597,15.72,0.69,-0.16,7.99,-0.79,-3.34,0.91,-129.31,-30.61,3.89,1.177,0.510,10.513
165439,22.316589,87.302597,15.72,1.56,-1.03,7.18,-14.55,-0.34,1.97,-90.55,19.79,6.98,0.235,0.941,7.728
165588,22.316589,87.302597,15.72,0.87,0.04,9.23,-5.40,-0.39,1.63,61.38,-0.36,-2.25,1.138,0.667,8.238
165794,22.316589,87.302597,15.72,0.84,-0.95,12.00,-0.72,1.27,0.69,22.75,8.04,-4.56,-0.510,-0.039,8.120
166000,22.316589,87.302597,15.72,1.65,-0.48,7.90,-5.07,-2.06,0.18,-21.12,-16.16,-2.48,0.902,0.314,10.434
166195,22.316595,87.302650,15.72,2.28,-0.88,6.36,5.59,0.79,0.77,54.65,14.64,3.01,-0.353,1.059,7.688
166296,22.316595,87.302650,15.72,1.27,-0.54,7.23,5.56,-1.08,1.12,-0.30,-18.52,3.48,0.118,0.431,8.277
166443,22.316595,87.302650,15.72,1.17,-0.32,8.13,-2.20,-1.37,2.21,-52.76,-1.97,7.37,0.431,0.588,10.120
166592,22.316595,87.302650,15.72,0.59,-0.33,6.36,3.69,1.31,1.26,39.50,17.93,-6.35,-0.118,0.824,7.688
166798,22.316595,87.302650,15.72,1.17,-0.47,7.51,0.81,1.60,1.08,-13.97,1.45,-0.85,0.902,0.745,9.022
167003,22.316593,87.302688,15.72,1.00,0.53,8.46,-1.27,-1.82,1.40,-10.17,-16.68,1.53,0.196,0.981,9.336
167195,22.316593,87.302688,15.72,1.55,-1.08,8.13,-2.90,-2.23,1.23,-8.47,-2.15,-0.87,0.471,0.981,9.101
167292,22.316593,87.302688,15.72,0.66,0.32,8.14,-2.69,-3.07,1.15,2.12,-8.66,-0.79,0.314,0.667,8.081
167438,22.316593,87.302688,15.72,1.17,-0.01,9.10,2.09,-3.25,1.10,32.78,-1.25,-0.37,-0.235,0.275,7.532
167587,22.316593,87.302688,15.72,1.75,-0.74,8.50,-1.54,-1.65,1.36,-24.39,10.76,1.74,0.549,0.941,8.669
167794,22.316593,87.302688,15.72,1.00,-0.46,7.53,-1.63,2.73,1.08,-0.41,21.13,-1.36,0.628,0.549,8.630
168000,22.316595,87.302726,15.72,1.17,-0.35,6.89,6.95,0.79,0.65,41.61,-9.38,-2.08,0.118,0.588,7.453
168192,22.316595,87.302726,15.72,0.78,-0.36,8.95,-1.85,-0.49,1.23,-45.84,-6.68,3.02,0.549,0.981,9.611
168292,22.316595,87.302726,15.72,1.16,-0.04,6.97,3.02,-0.17,0.63,48.78,3.21,-6.03,0.314,0.588,9.257
168438,22.316595,87.302726,15.72,1.03,0.77,7.57,-1.16,-0.75,0.35,-28.65,-3.97,-1.88,0.118,0.667,9.375
168587,22.316595,87.302726,15.72,1.34,0.22,8.17,-2.93,-0.79,0.91,-11.89,-0.26,3.74,0.431,0.745,8.983
168794,22.316595,87.302726,15.72,0.67,0.40,8.56,-4.69,-2.93,0.24,-8.48,-10.36,-3.25,0.785,1.059,8.473
168999,22.316595,87.302772,15.72,1.26,-0.86,8.69,-0.33,-4.40,-0.15,21.26,-7.15,-1.86,0.549,1.648,10.003
169193,22.316595,87.302772,15.72,0.03,0.42,8.77,-0.11,0.84,0.20,1.10,26.99,1.77,0.588,0.628,6.551
169288,22.316595,87.302772,15.72,1.49,-1.09,8.61,-0.13,-0.26,0.05,-0.16,-11.57,-1.53,1.098,0.941,8.669
169438,22.316595,87.302772,15.72,1.40,-0.57,7.74,3.62,-0.87,-0.03,24.99,-4.07,-0.56,0.078,1.098,9.375
169586,22.316595,87.302772,15.72,1.06,-0.05,8.40,0.64,-1.24,-0.14,-20.12,-2.48,-0.72,0.785,0.941,9.022
169795,22.316595,87.302772,15.72,1.27,-0.57,8.84,6.54,-2.96,0.23,28.23,-8.25,1.75,0.471,0.941,8.826
170000,22.316593,87.302810,15.72,1.01,0.87,7.33,-0.06,-1.45,1.09,-32.21,7.37,4.21,0.392,0.392,8.120
170191,22.316593,87.302810,15.72,1.98,0.27,7.61,0.04,-1.65,0.59,0.52,-1.04,-2.64,0.431,1.098,8.277
170289,22.316593,87.302810,15.72,0.80,0.04,7.12,1.75,-1.66,0.94,17.45,-0.16,3.58,0.981,0.471,10.238
170435,22.316593,87.302810,15.72,0.76,0.01,6.86,-1.85,-0.44,1.33,-24.68,8.42,2.67,1.098,0.628,7.924
170582,22.316593,87.302810,15.72,1.01,0.37,7.96,-2.66,-1.10,1.63,-5.50,-4.52,2.08,0.745,0.785,9.532
170786,22.316593,87.302810,15.72,1.02,-0.11,8.00,-2.34,-1.18,1.04,1.57,-0.37,-2.92,-0.235,0.981,9.297
170991,22.316593,87.302810,15.72,0.46,-0.13,8.28,-3.32,-0.15,0.93,-4.77,4.99,-0.52,0.785,0.902,7.296
171183,22.316593,87.302810,15.72,0.14,0.32,7.60,1.60,1.08,1.21,25.64,6.40,1.47,-0.118,0.824,8.904
171279,22.316593,87.302810,15.72,0.61,-0.60,7.21,7.27,0.90,1.15,59.08,-1.83,-0.72,0.824,0.196,9.101
171424,22.316593,87.302810,15.72,1.16,0.51,8.76,-0.62,-4.76,1.66,-54.44,-39.06,3.58,0.706,0.471,7.649
171574,22.316593,87.302810,15.72,0.52,0.51,8.92,-1.50,-1.32,1.38,-5.90,22.95,-1.88,0.078,0.353,7.885
171780,22.316593,87.302810,15.72,1.24,-0.62,5.93,-2.34,-0.92,0.55,-4.04,1.93,-4.04,1.059,0.039,8.394
171984,22.316593,87.302810,15.72,1.32,0.55,10.10,-3.22,2.97,0.53,-4.34,19.08,-0.07,1.922,0.824,7.728
172177,22.316593,87.302810,15.72,0.13,-0.94,6.77,-3.73,1.30,1.50,-2.61,-8.66,4.98,-0.196,0.785,9.297
172276,22.316593,87.302810,15.72,1.19,-1.34,10.32,-12.14,-2.47,1.61,-84.97,-38.01,1.16,0.235,0.628,6.982
172428,22.316593,87.302810,15.72,1.71,0.29,6.96,-7.64,1.83,1.42,29.58,28.27,-1.26,1.412,0.196,6.943
172574,22.316593,87.302810,15.72,1.60,0.91,6.60,3.53,1.21,1.75,76.49,-4.24,2.25,0.941,0.039,7.492
172777,22.316593,87.302810,15.72,0.89,-0.62,7.57,2.98,0.11,1.84,-2.71,-5.45,0.45,1.177,0.981,8.669
172982,22.316593,87.302810,15.72,1.33,0.55,8.72,-12.69,-1.77,2.83,-76.45,-9.16,4.84,1.138,0.549,8.277
173174,22.316593,87.302810,15.72,0.55,-0.36,8.25,2.18,-2.51,2.72,77.45,-3.86,-0.60,0.588,0.628,8.826
173274,22.316593,87.302810,15.72,1.30,-1.00,7.45,-2.74,0.97,3.21,-49.16,34.81,4.89,0.628,0.902,8.748
173421,22.316593,87.302810,15.72,0.58,-0.03,7.38,-1.95,-1.61,2.82,5.35,-17.55,-2.65,0.824,0.981,7.571
173570,22.316593,87.302810,15.72,0.80,-0.18,7.41,0.72,-0.64,1.21,17.93,6.51,-10.76,0.157,0.824,7.845
173776,22.316593,87.302810,15.72,0.97,-0.88,7.05,6.37,-2.05,1.81,27.46,-6.82,2.89,0.588,0.471,9.924
173981,22.316593,87.302810,15.72,1.14,-0.63,6.71,1.37,-0.73,0.78,-24.43,6.40,-5.03,0.785,0.353,8.865
174173,22.316593,87.302810,15.72,1.39,-0.42,8.67,-1.03,-2.56,0.27,-12.48,-9.50,-2.62,-0.353,0.863,8.865
174275,22.316593,87.302810,15.72,0.98,-0.55,6.81,3.89,-1.95,-0.12,48.27,5.99,-3.89,-0.039,1.059,7.610
174424,22.316593,87.302810,15.72,1.53,0.14,8.90,-4.58,-0.73,1.00,-56.87,8.15,7.53,0.667,0.785,8.983
174570,22.316593,87.302810,15.72,1.28,-0.35,8.06,-2.76,-3.49,0.00,12.50,-18.87,-6.85,1.491,0.588,8.944
174778,22.316593,87.302810,15.72,1.43,-0.20,6.67,-5.70,-2.65,0.05,-14.17,4.04,0.22,-0.314,1.098,8.355
174983,22.316593,87.302810,15.72,1.26,-0.38,9.92,-3.53,0.56,0.44,10.58,15.68,1.90,1.020,0.431,8.473
175175,22.316593,87.302810,15.72,1.04,-0.61,7.64,-3.22,-2.78,-0.59,1.63,-17.41,-5.33,-0.510,0.549,8.081
175278,22.316593,87.302810,15.72,1.70,0.53,9.81,-13.76,-2.21,0.93,-102.35,5.56,14.75,0.235,0.706,7.335
175427,22.316593,87.302810,15.72,1.65,0.13,6.87,-2.36,1.61,0.50,76.54,25.62,-2.87,0.314,0.549,8.041
175574,22.316593,87.302810,15.72,1.91,-1.03,8.79,-1.15,3.00,0.64,8.26,9.45,0.93,0.745,0.902,9.924
175776,22.316593,87.302810,15.72,1.33,-0.05,10.40,0.34,-3.59,-0.05,7.33,-32.61,-3.44,0.353,0.392,8.473
175982,22.316593,87.302810,15.72,1.19,-0.96,7.27,11.69,-4.18,0.24,55.14,-2.89,1.41,0.941,0.981,9.179
176175,22.316593,87.302810,15.72,1.46,-0.61,7.38,1.47,-0.88,0.56,-53.00,17.13,1.66,0.235,1.177,8.473
176274,22.316593,87.302810,15.72,1.27,-1.36,10.49,-0.47,-1.28,0.65,-19.59,-4.09,0.93,0.431,1.020,9.846
176423,22.316593,87.302810,15.72,0.42,-0.46,6.61,5.34,-0.58,0.56,38.99,4.71,-0.61,0.863,0.785,10.003
176571,22.316593,87.302810,15.72,1.43,0.80,6.38,14.53,-0.66,0.14,62.15,-0.57,-2.84,1.177,1.294,10.160
176778,22.316593,87.302810,15.72,1.30,0.74,4.79,2.82,-5.13,0.79,-56.57,-21.57,3.17,0.000,0.785,7.296
176984,22.316593,87.302810,15.72,1.58,0.34,10.55,-5.44,0.77,1.06,-40.13,28.64,1.30,0.785,0.314,8.238
177176,22.316593,87.302810,15.72,0.64,-0.32,7.77,3.53,-1.92,0.98,46.72,-14.03,-0.40,0.745,0.824,8.120
177277,22.316593,87.302810,15.72,1.71,-0.42,8.26,4.89,0.72,1.05,13.45,26.15,0.60,0.628,0.863,8.512
177422,22.316593,87.302810,15.72,0.93,-0.45,6.50,-3.83,-3.02,0.99,-60.12,-25.80,-0.37,1.765,1.098,11.062
177574,22.316593,87.302810,15.72,0.70,-0.53,6.28,12.01,-1.61,1.00,104.21,9.29,0.05,0.745,0.941,8.041
177779,22.316593,87.302810,15.72,0.86,0.24,7.66,-1.84,-2.92,1.01,-67.55,-6.37,0.04,0.235,0.785,8.238
177984,22.316593,87.302810,15.72,1.82,-1.34,11.30,-0.14,-1.67,1.92,8.30,6.07,4.43,-0.235,0.667,7.571
178176,22.316593,87.302810,15.72,1.35,-0.91,8.63,-0.11,2.11,1.79,0.12,19.72,-0.64,0.196,0.157,7.688
178274,22.316593,87.302810,15.72,1.04,0.11,10.45,2.37,-2.36,1.66,25.39,-45.65,-1.40,-0.118,0.471,7.688
178423,22.316593,87.302810,15.72,0.78,-0.35,9.11,0.80,-2.24,1.94,-10.55,0.82,1.90,0.471,0.941,8.826
178570,22.316593,87.302810,15.72,1.33,-0.90,6.92,-2.92,1.48,1.74,-25.29,25.29,-1.35,0.706,0.549,9.218
178777,22.316593,87.302810,15.72,0.79,0.13,8.99,-5.79,-0.78,0.94,-13.90,-10.92,-3.87,0.314,0.588,6.982
178982,22.316593,87.302810,15.72,0.62,-0.48,9.04,-9.50,-2.07,1.44,-18.06,-6.29,2.46,1.255,0.785,9.846
179174,22.316593,87.302810,15.72,0.89,0.16,8.96,-0.03,0.08,1.50,49.30,11.17,0.28,0.471,0.902,10.591
179275,22.316593,87.302810,15.72,0.91,0.46,11.61,-10.36,-4.95,0.69,-102.26,-49.73,-8.01,0.902,0.824,5.884
179427,22.316593,87.302810,15.72,1.76,-0.42,8.74,2.93,0.21,0.15,87.43,33.95,-3.52,0.628,1.059,8.355
179574,22.316593,87.302810,15.72,1.05,-0.26,6.39,6.64,-0.14,-0.22,25.24,-2.39,-2.54,0.118,1.294,10.277
179782,22.316593,87.302810,15.72,0.74,-0.10,9.05,-2.90,0.56,0.27,-45.87,3.34,2.35,0.745,0.785,8.748
179987,22.316593,87.302810,15.72,0.98,0.06,7.09,3.11,-3.74,-0.09,29.34,-20.96,-1.75,0.588,0.745,10.317
180179,22.316593,87.302810,15.72,1.26,-0.23,6.39,7.69,-2.30,0.82,23.85,7.51,4.73,1.334,1.412,10.277
180280,22.316593,87.302810,15.72,2.18,0.95,6.80,2.99,-2.12,-0.22,-46.56,1.74,-10.28,0.981,0.588,9.571
180428,22.316593,87.302810,15.72,1.31,-0.46,8.45,-3.31,-1.74,0.72,-42.60,2.58,6.34,0.275,0.785,7.806
180576,22.316593,87.302810,15.72,0.59,-0.64,8.90,-2.40,-2.05,0.28,6.14,-2.06,-2.94,-0.785,1.138,10.160
180785,22.316593,87.302810,15.72,1.36,-0.31,8.97,-5.45,-1.02,0.39,-14.57,4.93,0.51,0.667,0.628,8.826
180989,22.316637,87.303352,15.72,0.94,0.46,8.46,-4.23,-1.73,0.63,5.99,-3.52,1.20,1.138,0.510,10.748
181180,22.316637,87.303352,15.72,1.61,-0.16,6.92,3.99,-4.80,-0.06,43.04,-16.07,-3.64,0.275,0.549,8.238
181284,22.316637,87.303352,15.72,1.42,-0.76,7.68,-6.14,-0.47,0.38,-97.40,41.62,4.26,0.549,1.648,11.023
181433,22.316637,87.303352,15.72,0.96,-0.08,9.32,9.60,-4.37,0.30,105.59,-26.13,-0.56,0.549,0.196,8.316
181583,22.316637,87.303352,15.72,0.72,-0.22,7.81,-2.17,-1.11,0.40,-78.42,21.68,0.71,-0.235,1.216,8.394
181791,22.316637,87.303352,15.72,0.97,0.44,8.51,0.94,-1.45,0.27,14.94,-1.61,-0.62,0.471,0.667,8.591
181996,22.316644,87.303398,15.72,0.81,0.11,5.92,10.82,-3.82,-0.07,48.18,-11.58,-1.68,0.785,0.196,9.454
182190,22.316644,87.303398,15.72,1.15,-0.67,8.16,-4.76,-0.88,0.21,-80.27,15.19,1.42,0.588,0.471,6.276
182290,22.316644,87.303398,15.72,1.24,-0.29,6.59,-0.54,-1.34,0.18,42.14,-4.58,-0.31,0.157,0.745,7.218
182438,22.316644,87.303398,15.72,1.37,-0.55,9.37,-7.13,-4.79,0.57,-44.51,-23.36,2.68,-0.785,0.863,8.081
182589,22.316644,87.303398,15.72,1.40,-0.33,7.36,-7.29,-1.42,0.98,-1.06,22.34,2.68,0.628,0.785,11.846
182797,22.316644,87.303398,15.72,1.48,0.56,9.07,-10.05,0.20,0.58,-13.25,7.78,-1.91,0.667,0.353,8.002
182989,22.316644,87.303398,15.72,1.45,0.08,9.22,-7.94,-1.84,0.07,10.97,-10.62,-2.66,0.706,0.785,9.493
183182,22.316644,87.303398,15.72,1.69,-0.60,8.43,-8.62,-3.07,0.81,-3.52,-6.37,3.84,-0.706,1.216,5.609
183284,22.316644,87.303398,15.72,1.21,1.45,9.69,-1.32,-6.36,-0.53,71.55,-32.26,-13.17,0.667,2.157,10.748
183436,22.316644,87.303398,15.72,1.35,-0.41,7.80,3.14,5.93,1.31,29.33,80.86,12.15,0.981,0.902,6.355
183582,22.316644,87.303398,15.72,1.27,-1.89,10.43,-8.95,-4.55,-0.55,-82.82,-71.79,-12.76,-0.078,0.275,9.493
183795,22.316644,87.303398,15.72,1.47,-1.30,7.30,-2.86,1.84,-1.77,28.60,30.00,-5.73,0.549,0.785,6.551
183987,22.316644,87.303398,15.72,1.05,-0.69,10.00,-11.14,0.62,0.74,-43.10,-6.36,13.08,0.118,0.275,7.728
184180,22.316644,87.303398,15.72,1.43,0.27,9.24,-9.73,-0.32,0.98,7.32,-4.86,1.27,0.078,0.981,6.943
184281,22.316644,87.303398,15.72,0.80,-0.08,10.65,-2.36,0.27,-0.28,72.93,5.90,-12.55,0.981,0.824,8.983
184429,22.316644,87.303398,15.72,0.65,0.03,5.45,-0.47,2.09,0.23,12.74,12.28,3.46,0.275,0.706,8.944
184574,22.316644,87.303398,15.72,1.81,0.43,9.39,-2.15,-4.33,0.50,-11.58,-44.27,1.84,2.079,0.941,7.688
184782,22.316644,87.303398,15.72,0.27,0.52,7.22,0.65,-2.02,0.77,13.47,11.08,1.32,1.098,0.902,10.356
184988,22.316644,87.303398,15.72,1.14,0.03,6.30,2.21,1.29,2.07,7.56,16.08,6.30,1.255,0.196,8.630
185178,22.316644,87.303398,15.72,1.49,-0.22,8.22,-2.38,-1.61,0.76,-24.15,-15.27,-6.91,0.314,1.294,10.748
185284,22.316644,87.303398,15.72,0.53,-1.19,8.55,2.03,-2.05,2.15,41.62,-4.10,13.11,1.216,0.314,9.140
185432,22.316644,87.303398,15.72,0.59,-0.02,7.96,-5.03,-1.99,1.34,-47.71,0.36,-5.42,0.863,0.902,8.198
185580,22.316644,87.303398,15.72,0.55,0.08,8.29,1.75,-4.80,1.92,45.80,-18.98,3.92,1.177,1.177,9.414
185785,22.316644,87.303398,15.72,1.29,0.06,9.05,-8.71,-0.20,1.47,-51.01,22.45,-2.23,-0.078,0.431,10.670
185992,22.316669,87.303581,15.72,0.42,-0.76,6.17,24.39,-3.30,0.92,159.90,-14.97,-2.66,0.431,-0.549,3.844
186185,22.316669,87.303581,15.72,1.78,-1.33,6.98,-8.45,-5.96,0.73,-170.15,-13.80,-0.99,-0.628,1.216,9.454
186290,22.316669,87.303581,15.72,1.20,-0.49,5.39,1.08,5.21,1.60,90.80,106.36,8.29,0.667,1.608,10.356
186437,22.316669,87.303581,15.72,0.64,-0.13,8.39,-6.93,-1.92,2.44,-54.53,-48.50,5.71,0.157,0.510,9.846
186587,22.316669,87.303581,15.72,1.38,1.07,9.22,2.84,-6.99,0.59,65.14,-33.79,-12.32,0.235,-0.078,7.492
186793,22.316669,87.303581,15.72,1.20,-0.06,9.76,-7.16,-2.47,1.08,-48.54,21.97,2.37,-0.353,1.373,6.551
186986,22.316669,87.303581,15.72,1.52,-1.91,10.78,-0.64,0.11,2.92,33.78,13.33,9.57,0.785,-0.039,9.061
187180,22.316669,87.303581,15.72,0.69,-0.14,6.72,1.66,3.58,4.09,11.88,17.90,6.02,0.785,0.196,8.159
187278,22.316669,87.303581,15.72,-0.03,-0.53,8.03,7.40,-2.91,2.67,58.58,-66.21,-14.49,0.510,0.549,9.454
187427,22.316669,87.303581,15.72,0.08,-0.46,7.10,0.54,-1.71,2.59,-46.06,8.04,-0.56,-0.039,0.785,8.669
187577,22.316669,87.303581,15.72,1.16,-0.08,9.18,0.47,0.44,2.84,-0.46,14.35,1.68,0.235,0.981,8.355
187782,22.316680,87.303680,15.39,0.71,0.58,9.01,-0.82,0.02,1.95,-6.29,-2.09,-4.36,0.588,0.745,7.845
187986,22.316680,87.303680,15.39,1.20,-0.29,9.18,-4.66,-4.43,2.63,-18.86,-21.78,3.37,0.863,0.863,7.453
188179,22.316680,87.303680,15.39,1.75,0.25,7.46,1.71,-2.60,2.21,33.03,9.49,-2.21,0.785,0.510,8.748
188278,22.316680,87.303680,15.39,1.44,0.17,11.67,-15.53,-2.43,2.24,-174.18,1.70,0.31,0.824,0.588,6.904
188428,22.316680,87.303680,15.39,0.48,-0.15,8.52,3.10,-1.12,2.22,124.22,8.70,-0.10,-0.196,0.706,7.218
188576,22.316680,87.303680,15.39,0.70,-0.13,8.36,-5.51,-1.43,2.50,-58.18,-2.06,1.86,-0.078,0.314,8.355
188784,22.316680,87.303680,15.39,0.82,-0.02,8.29,-7.72,-0.50,1.91,-10.61,4.44,-2.83,0.314,0.549,8.983
188989,22.316686,87.303726,15.39,1.29,0.05,9.02,-0.90,-3.06,1.58,33.25,-12.47,-1.60,0.549,0.667,9.297
189181,22.316686,87.303726,15.39,0.70,0.43,7.76,5.21,1.50,1.18,31.81,23.78,-2.11,1.255,1.177,8.316
189279,22.316686,87.303726,15.39,1.97,-0.63,10.69,-1.82,-4.22,0.69,-71.74,-58.42,-4.99,0.510,0.981,7.885
189430,22.316686,87.303726,15.39,0.65,-0.02,7.05,-2.85,0.43,0.91,-6.77,30.79,1.47,0.510,0.510,9.493
189577,22.316686,87.303726,15.39,1.00,-0.27,9.14,2.79,-3.21,0.76,38.32,-24.72,-1.04,0.353,0.785,6.825
189784,22.316686,87.303726,15.39,0.92,-0.18,7.25,-2.03,-1.36,0.63,-23.27,8.92,-0.63,0.588,0.667,7.767
189990,22.316696,87.303779,15.39,1.58,-0.61,8.70,-2.21,-2.13,0.16,-0.85,-3.74,-2.26,0.549,1.294,8.394
190182,22.316696,87.303779,15.39,1.01,0.31,9.83,-6.89,0.24,0.45,-24.41,12.36,1.51,-0.039,0.824,9.061
190281,22.316696,87.303779,15.39,1.08,-0.98,8.07,-5.55,-1.30,1.18,13.57,-15.58,7.33,0.549,0.981,8.630
190430,22.316696,87.303779,15.39,1.21,-0.60,7.24,0.13,-2.09,-0.07,38.12,-5.33,-8.35,0.863,1.608,8.041
190578,22.316696,87.303779,15.39,1.06,-0.78,7.89,-1.24,-0.79,0.67,-9.23,8.77,5.00,0.471,1.098,9.375
190784,22.316696,87.303779,15.39,1.36,-0.63,6.86,-1.93,-1.10,0.38,-3.37,-1.48,-1.41,0.863,0.824,8.238
190989,22.316707,87.303825,15.39,1.54,0.04,9.35,3.44,-1.01,0.59,26.21,0.45,1.01,0.235,0.745,7.963
191180,22.316707,87.303825,15.39,1.41,-0.24,9.55,-4.03,0.34,0.18,-39.13,7.03,-2.12,0.863,0.628,8.944
191281,22.316707,87.303825,15.39,1.38,-0.81,8.08,2.70,0.98,0.85,66.66,6.42,6.65,0.863,0.941,8.787
191425,22.316707,87.303825,15.39,1.15,0.41,8.01,-1.82,-2.59,0.08,-31.44,-24.81,-5.41,0.628,0.824,8.041
191575,22.316707,87.303825,15.39,0.85,0.26,6.95,-2.58,-1.09,0.73,-5.04,9.97,4.33,1.020,1.294,8.120
191778,22.316707,87.303825,15.39,0.93,-0.12,7.73,1.77,-0.68,0.80,21.43,2.03,0.38,0.667,0.785,7.649
191983,22.316707,87.303825,15.39,1.20,-0.37,7.77,1.68,-3.50,0.08,-0.45,-13.74,-3.54,0.510,1.255,8.512
192175,22.316707,87.303825,15.39,0.90,0.53,7.13,-4.43,-3.92,0.38,-31.81,-2.23,1.59,0.588,1.255,10.160
192277,22.316707,87.303825,15.39,1.09,0.43,8.74,-1.89,-0.04,0.82,24.85,38.09,4.27,0.078,1.020,8.316
192423,22.316707,87.303825,15.39,1.37,-0.30,7.00,-0.44,-2.21,-0.24,9.99,-14.90,-7.22,0.706,0.941,7.375
192573,22.316707,87.303825,15.39,1.27,0.23,7.86,2.64,-0.21,0.02,20.51,13.33,1.68,0.628,1.020,8.748
192777,22.316707,87.303825,15.39,0.74,-0.35,7.86,-2.90,-0.33,-0.43,-27.17,-0.56,-2.17,0.353,0.981,8.630
192983,22.316707,87.303825,15.39,1.32,-0.30,8.12,-0.72,-1.63,0.41,10.60,-6.30,4.08,0.745,0.745,8.316
193174,22.316707,87.303825,15.39,1.33,0.18,7.68,-0.45,-0.75,0.73,1.40,4.60,1.68,0.314,1.020,8.787
193272,22.316707,87.303825,15.39,1.17,-0.18,8.15,-1.21,-0.25,0.53,-7.71,5.06,-2.10,0.314,0.941,8.277
193420,22.316707,87.303825,15.39,1.36,0.17,8.04,-2.73,-2.58,-0.31,-10.32,-15.73,-5.67,0.431,0.706,8.748
193570,22.316707,87.303825,15.39,1.51,-0.34,7.94,2.55,-2.77,-0.54,35.22,-1.27,-1.53,0.588,1.138,8.238
193777,22.316707,87.303825,15.39,1.20,-0.75,9.22,-4.23,-1.70,-0.63,-32.75,5.16,-0.41,0.588,1.059,9.022
193983,22.316707,87.303825,15.39,0.68,0.06,7.21,1.56,0.30,-0.50,28.09,9.71,0.63,0.157,1.020,9.414
194173,22.316707,87.303825,15.39,1.15,-0.46,8.41,-0.28,-2.26,-0.06,-9.68,-13.46,2.29,0.471,0.549,8.669
194278,22.316707,87.303825,15.39,1.38,-0.74,8.36,4.06,-1.93,0.17,41.37,3.13,2.18,0.118,0.471,7.845
194422,22.316707,87.303825,15.39,1.45,-0.37,7.20,3.16,-2.63,-0.03,-6.26,-4.82,-1.38,0.863,1.098,8.904
194571,22.316707,87.303825,15.39,1.43,-0.53,8.82,0.64,-1.89,0.23,-16.91,4.92,1.74,0.039,0.628,8.120
194777,22.316707,87.303825,15.39,1.14,-0.45,8.14,-1.95,-1.48,0.47,-12.56,2.00,1.15,0.981,1.020,7.963
194981,22.316707,87.303825,15.39,1.12,-0.41,8.05,0.34,-2.21,-0.13,11.23,-3.55,-2.92,0.745,0.549,9.179
195174,22.316707,87.303825,15.39,1.58,-0.04,8.99,-1.35,-0.58,0.04,-8.78,8.42,0.87,-0.235,0.981,10.003
195276,22.316707,87.303825,15.39,0.80,0.53,6.34,7.58,-0.86,0.18,87.56,-2.77,1.35,-0.275,0.706,9.964
195423,22.316707,87.303825,15.39,0.90,-0.37,8.04,4.33,-1.55,0.93,-22.12,-4.67,5.14,0.510,1.098,9.297
195570,22.316707,87.303825,15.39,1.12,-0.30,7.58,1.33,-1.52,0.19,-20.41,0.21,-5.04,0.039,0.706,7.688
195777,22.316707,87.303825,15.39,1.47,0.10,8.57,-3.09,1.40,1.11,-21.35,14.12,4.46,0.628,0.549,7.492
